"","variable","tr","value","fit","lwrS","uprS"
"11467...2184","temp_min_1weeklag","Any WASH Intervention",25.6103759765625,3.40951970115912,2.77424551657851,4.18400505066031
"1311...2185","temp_min_1weeklag","Any WASH Intervention",25.6118713378906,3.40975472373017,2.76893792287341,4.19248139599472
"1311...2186","temp_min_1weeklag","Any WASH Intervention",25.6118713378906,3.40975472373017,2.77451585311578,4.18417544768995
"11517...2187","temp_min_1weeklag","Any WASH Intervention",25.6123291015625,3.40982668595882,2.76902075818335,4.19253333969783
"11517...2188","temp_min_1weeklag","Any WASH Intervention",25.6123291015625,3.40982668595882,2.77459861871031,4.18422763750971
"11421...2189","temp_min_1weeklag","Any WASH Intervention",25.6138854980469,3.41007141553965,2.76930243135147,4.19271004510128
"11421...2190","temp_min_1weeklag","Any WASH Intervention",25.6138854980469,3.41007141553965,2.77488005503346,4.18440517925342
"11181...2191","temp_min_1weeklag","Any WASH Intervention",25.6153503417969,3.410301831146,2.76956758219062,4.19287649283377
"11181...2192","temp_min_1weeklag","Any WASH Intervention",25.6153503417969,3.410301831146,2.77514498322492,4.1845724134844
"11129...2193","temp_min_1weeklag","Any WASH Intervention",25.61708984375,3.41057555280125,2.76988250748696,4.1930743219179
"11129...2194","temp_min_1weeklag","Any WASH Intervention",25.61708984375,3.41057555280125,2.77545964446204,4.18477117572099
"10904...2195","temp_min_1weeklag","Any WASH Intervention",25.6182800292969,3.41076290054501,2.77009801932615,4.19320978659529
"10904...2196","temp_min_1weeklag","Any WASH Intervention",25.6182800292969,3.41076290054501,2.77567497583916,4.18490727836057
"10301...2197","temp_min_1weeklag","Any WASH Intervention",25.6206604003906,3.41113775325428,2.77052913210348,4.19348097930114
"10301...2198","temp_min_1weeklag","Any WASH Intervention",25.6206604003906,3.41113775325428,2.77610572820576,4.18517974574332
"4697...2199","temp_min_1weeklag","Any WASH Intervention",25.62099609375,3.41119063396309,2.77058993960143,4.19351925269794
"4697...2200","temp_min_1weeklag","Any WASH Intervention",25.62099609375,3.41119063396309,2.77616648493176,4.18521819876819
"10332...2201","temp_min_1weeklag","Any WASH Intervention",25.6214538574219,3.41126275073877,2.77067286271289,4.19357145496263
"10332...2202","temp_min_1weeklag","Any WASH Intervention",25.6214538574219,3.41126275073877,2.77624933883077,4.18527064592675
"11003...2203","temp_min_1weeklag","Any WASH Intervention",25.6228576660156,3.41148395718603,2.7709271875409,4.19373162302033
"11003...2204","temp_min_1weeklag","Any WASH Intervention",25.6228576660156,3.41148395718603,2.77650345156595,4.18543156460714
"11470...2205","temp_min_1weeklag","Any WASH Intervention",25.6233154296875,3.41155610548413,2.77101012843869,4.19378387819607
"11470...2206","temp_min_1weeklag","Any WASH Intervention",25.6233154296875,3.41155610548413,2.77658632335485,4.1854840644254
"11531...2207","temp_min_1weeklag","Any WASH Intervention",25.6257873535156,3.4119458402276,2.77145808468149,4.19406628120566
"11531...2208","temp_min_1weeklag","Any WASH Intervention",25.6257873535156,3.4119458402276,2.77703390685103,4.18576778743384
"4828...2209","temp_min_1weeklag","Any WASH Intervention",25.6281066894531,3.41231172277157,2.77187850472576,4.19433159762052
"4828...2210","temp_min_1weeklag","Any WASH Intervention",25.6281066894531,3.41231172277157,2.77745397783708,4.18603434071904
"11404...2211","temp_min_1weeklag","Any WASH Intervention",25.6281372070313,3.41231653834162,2.7718840373117,4.19433509085883
"11404...2212","temp_min_1weeklag","Any WASH Intervention",25.6281372070313,3.41231653834162,2.77745950583454,4.18603785022131
"9744...2213","temp_min_1weeklag","Any WASH Intervention",25.6282287597656,3.41233098525842,2.77190063518519,4.19434557092189
"9744...2214","temp_min_1weeklag","Any WASH Intervention",25.6282287597656,3.41233098525842,2.77747608994328,4.18604837907457
"10328...2215","temp_min_1weeklag","Any WASH Intervention",25.6291442871094,3.41247547147471,2.77206662346115,4.19445040027951
"10328...2216","temp_min_1weeklag","Any WASH Intervention",25.6291442871094,3.41247547147471,2.77764194062848,4.18615369619709
"12157...2217","temp_min_1weeklag","Any WASH Intervention",25.63125,3.41280790740002,2.77244846223619,4.19469170613621
"12157...2218","temp_min_1weeklag","Any WASH Intervention",25.63125,3.41280790740002,2.77802346333616,4.18639612296505
"11500...2219","temp_min_1weeklag","Any WASH Intervention",25.6327453613281,3.41304408464359,2.77271967863625,4.19486323628811
"11500...2220","temp_min_1weeklag","Any WASH Intervention",25.6327453613281,3.41304408464359,2.77829445561478,4.18656844832227
"9325...2221","temp_min_1weeklag","Any WASH Intervention",25.6334167480469,3.41315015029958,2.77284146423726,4.19494029525356
"9325...2222","temp_min_1weeklag","Any WASH Intervention",25.6334167480469,3.41315015029958,2.77841614067979,4.18664586410101
"10322...2223","temp_min_1weeklag","Any WASH Intervention",25.6397338867188,3.41414894774796,2.77398780863338,4.19566673093867
"10322...2224","temp_min_1weeklag","Any WASH Intervention",25.6397338867188,3.41414894774796,2.77956154186671,4.18737565044266
"2448...2225","temp_min_1weeklag","Any WASH Intervention",25.641015625,3.41435178231529,2.77422049972087,4.19581442881747
"2448...2226","temp_min_1weeklag","Any WASH Intervention",25.641015625,3.41435178231529,2.77979404218647,4.18752402669593
"10339...2227","temp_min_1weeklag","Any WASH Intervention",25.6415954589844,3.41444356075723,2.77432577571843,4.19588127839364
"10339...2228","temp_min_1weeklag","Any WASH Intervention",25.6415954589844,3.41444356075723,2.77989923195205,4.18759118299238
"11200...2229","temp_min_1weeklag","Any WASH Intervention",25.643701171875,3.41477696591158,2.77470815124069,4.19612422548353
"11200...2230","temp_min_1weeklag","Any WASH Intervention",25.643701171875,3.41477696591158,2.7802812946715,4.18783524310342
"443...2231","temp_min_1weeklag","Any WASH Intervention",25.6494079589844,3.41568136594656,2.77574489526705,4.19678404961055
